date,exercise,sets,reps,weight
2023-12-07,Chest Press,1,8.0,35.0
2023-12-07,Chest Press,1,3.0,45.0
2023-12-07,Decline Barbell Bench Press,1,6.0,45.0
2023-12-07,Decline Barbell Bench Press,1,10.0,45.0
2023-12-07,Decline Barbell Bench Press,1,8.0,45.0
2023-12-07,Dumbbell Side Lateral Raise,1,8.0,5.0
2023-12-07,Dumbbell Side Lateral Raise,1,15.0,5.5
2023-12-07,Dumbbell Side Lateral Raise,1,12.0,5.0
2023-12-07,Dumbbell Side Lateral Raise,1,10.0,5.0
2023-12-07,Front Dumbbell Raise,1,7.0,7.5
2023-12-07,Front Dumbbell Raise,1,7.0,7.5
2023-12-07,Front Dumbbell Raise,1,7.0,7.5
2023-12-07,Incline Dumbbell Bench Press,1,12.0,15.0
2023-12-07,Incline Dumbbell Bench Press,1,10.0,18.0
2023-12-07,Incline Dumbbell Bench Press,1,8.0,18.0
2023-12-07,Seated Machine Fly,1,4.0,45.0
2023-12-07,Seated Machine Fly,1,4.0,35.0
2023-12-07,Seated Machine Fly,1,4.0,55.0
2023-12-07,Seated Machine Fly,1,5.0,35.0
2023-12-07,Seated Machine Fly,1,8.0,45.0
2023-12-07,Seated Machine Fly,1,8.0,35.0
2023-12-07,Seated Machine Fly,1,5.0,45.0
2023-12-07,Shoulder Press Machine,1,10.0,25.0
2023-12-07,Shoulder Press Machine,1,8.0,25.0
2023-12-07,Shoulder Press Machine,1,6.0,25.0
2023-12-07,Tricep Press,1,10.0,65.0
2023-12-07,Tricep Press,1,8.0,75.0
2023-12-07,Tricep Press,1,8.0,65.0
2023-12-07,Tricep Pushdowns,1,10.0,43.0
2023-12-07,Tricep Pushdowns,1,5.0,43.0
2023-12-07,Tricep Pushdowns,1,12.0,36.0
2023-12-07,Tricep Pushdowns,1,5.0,36.0
2023-07-13,Barbell Squat,1,8.0,60.0
2023-07-13,Barbell Squat,1,10.0,60.0
2023-07-13,Barbell Squat,1,12.0,60.0
2023-07-13,Dumbell Alternate Reverse Lunges,1,8.0,15.0
2023-07-13,Dumbell Alternate Reverse Lunges,1,12.0,15.0
2023-07-13,Dumbell Alternate Reverse Lunges,1,10.0,15.0
2023-07-13,Leg Extension Machine,1,10.0,55.0
2023-07-13,Leg Extension Machine,1,12.0,55.0
2023-07-13,Leg Press,1,10.0,50.0
2023-07-13,Leg Press,1,12.0,40.0
2023-07-13,Leg Press,1,10.0,70.0
2023-07-13,Seated Leg Curl Machine,1,10.0,55.0
2023-07-13,Seated Leg Curl Machine,1,12.0,55.0
2023-07-18,Lat Pulldown,1,8.0,55.0
2023-07-18,Lat Pulldown,1,12.0,55.0
2023-07-18,Lat Pulldown,1,10.0,55.0
2023-04-09,Chest Press,1,8.0,45.0
2023-04-09,Chest Press,1,4.0,55.0
2023-04-09,Chest Press,1,4.0,55.0
2023-04-09,Chest Press,1,2.0,45.0
2023-04-09,Chest Press,1,3.0,45.0
2023-04-09,Chest Press,1,8.0,35.0
2023-04-09,Decline Barbell Bench Press,1,6.0,40.0
2023-04-09,Decline Barbell Bench Press,1,8.0,45.0
2023-04-09,Decline Barbell Bench Press,1,10.0,45.0
2023-04-09,Dumbbell Side Lateral Raise,1,12.0,5.0
2023-04-09,Dumbbell Side Lateral Raise,1,15.0,5.5
2023-04-09,Dumbbell Side Lateral Raise,1,10.0,5.0
2023-04-09,Front Dumbbell Raise,1,7.0,7.5
2023-04-09,Front Dumbbell Raise,1,7.0,7.5
2023-04-09,Front Dumbbell Raise,1,7.0,7.5
2023-04-09,Incline Dumbbell Bench Press,1,12.0,15.0
2023-04-09,Incline Dumbbell Bench Press,1,10.0,15.0
2023-04-09,Incline Dumbbell Bench Press,1,10.0,15.0
2023-04-09,Seated Machine Fly,1,4.0,45.0
2023-04-09,Seated Machine Fly,1,8.0,35.0
2023-04-09,Seated Machine Fly,1,4.0,55.0
2023-04-09,Seated Machine Fly,1,4.0,35.0
2023-04-09,Seated Machine Fly,1,5.0,45.0
2023-04-09,Seated Machine Fly,1,5.0,35.0
2023-04-09,Seated Machine Fly,1,8.0,45.0
2023-04-09,Shoulder Press Machine,1,8.0,15.0
2023-04-09,Shoulder Press Machine,1,6.0,25.0
2023-04-09,Shoulder Press Machine,1,10.0,25.0
2023-04-09,Tricep Press,1,10.0,65.0
2023-04-09,Tricep Press,1,8.0,55.0
2023-04-09,Tricep Press,1,8.0,65.0
2023-04-09,Tricep Pushdowns,1,10.0,27.0
2023-04-09,Tricep Pushdowns,1,12.0,31.5
2023-04-09,Tricep Pushdowns,1,10.0,31.5
2023-05-09,Barbell Row,1,10.0,50.0
2023-05-09,Barbell Row,1,10.0,50.0
2023-05-09,Barbell Row,1,10.0,50.0
2023-05-09,Barbell Row,1,10.0,40.0
2023-05-09,Barbell Shrug,1,0.0,65.0
2023-05-09,Barbell Shrug,1,0.0,65.0
2023-05-09,Cable Curl,1,9.0,31.5
2023-05-09,Cable Pullover,1,10.0,36.0
2023-05-09,Cable Pullover,1,10.0,36.0
2023-05-09,Dumbbell Concentration Curl,1,0.0,35.0
2023-05-09,Dumbbell Concentration Curl,1,0.0,45.0
2023-05-09,Dumbbell Concentration Curl,1,0.0,45.0
2023-05-09,Dumbbell Curl,1,0.0,2.5
2023-05-09,Dumbbell Curl,1,7.0,5.0
2023-05-09,Dumbbell Curl,1,5.0,10.0
2023-05-09,Dumbbell Curl,1,1.0,12.5
2023-05-09,Dumbbell Curl,1,5.0,7.5
2023-05-09,Dumbbell Hammer Curl,1,5.0,5.0
2023-05-09,Dumbbell Hammer Curl,1,8.0,10.0
2023-05-09,Dumbbell Hammer Curl,1,12.0,7.5
2023-05-09,Dumbbell Shrugs,1,0.0,12.5
2023-05-09,Dumbbell Shrugs,1,0.0,20.0
2023-05-09,Dumbbell Shrugs,1,0.0,20.0
2023-05-09,Dumbell Waiter Curls,1,10.0,12.5
2023-05-09,Dumbell Waiter Curls,1,0.0,15.0
2023-05-09,EZ-Bar Curl,1,6.0,15.0
2023-05-09,EZ-Bar Curl,1,6.0,15.0
2023-05-09,EZ-Bar Curl,1,6.0,15.0
2023-05-09,Isometric Holds,1,5.0,7.5
2023-05-09,Isometric Holds,1,5.0,5.0
2023-05-09,Isometric Holds,1,5.0,10.0
2023-05-09,Lat Pulldown,1,12.0,55.0
2023-05-09,Lat Pulldown,1,8.0,65.0
2023-05-09,Lat Pulldown,1,2.0,55.0
2023-05-09,Lat Pulldown,1,6.0,55.0
2023-05-09,Lat Pulldown,1,10.0,45.0
2023-05-09,Machine Row,1,20.0,45.0
2023-05-09,Machine Row,1,15.0,45.0
2023-05-09,Machine Row,1,10.0,55.0
2023-05-09,Seated Cable Row,1,15.0,57.0
2023-05-09,Seated Cable Row,1,15.0,64.0
2023-05-09,Seated Cable Row,1,15.0,57.0
2023-05-09,Seated Machine Curl,1,10.0,25.0
2023-05-09,Underhand Lat Pulldown,1,0.0,55.0
2023-05-09,Underhand Lat Pulldown,1,10.0,55.0
2023-05-09,Underhand Lat Pulldown,1,0.0,55.0
2023-06-09,Barbell Squat,1,8.0,50.0
2023-06-09,Barbell Squat,1,10.0,50.0
2023-06-09,Barbell Squat,1,12.0,50.0
2023-06-09,Dumbell Alternate Reverse Lunges,1,10.0,15.0
2023-06-09,Dumbell Alternate Reverse Lunges,1,10.0,15.0
2023-06-09,Dumbell Alternate Reverse Lunges,1,10.0,15.0
2023-06-09,Leg Extension Machine,1,12.0,55.0
2023-06-09,Leg Extension Machine,1,10.0,35.0
2023-06-09,Leg Press,1,10.0,70.0
2023-06-09,Leg Press,1,10.0,70.0
2023-06-09,Leg Press,1,12.0,70.0
2023-06-09,Seated Calf Raise Machine,1,10.0,20.0
2023-06-09,Seated Calf Raise Machine,1,15.0,15.0
2023-06-09,Seated Leg Curl Machine,1,10.0,55.0
2023-06-09,Seated Leg Curl Machine,1,12.0,55.0
2023-08-09,Chest Press,1,3.0,45.0
2023-08-09,Chest Press,1,8.0,45.0
2023-08-09,Chest Press,1,0.0,55.0
2023-08-09,Chest Press,1,2.0,45.0
2023-08-09,Chest Press,1,8.0,35.0
2023-08-09,Chest Press,1,4.0,55.0
2023-08-09,Chest Press,1,5.0,35.0
2023-08-09,Decline Barbell Bench Press,1,10.0,40.0
2023-08-09,Dumbbell Side Lateral Raise,1,12.0,5.0
2023-08-09,Dumbbell Side Lateral Raise,1,15.0,5.5
2023-08-09,Dumbbell Side Lateral Raise,1,10.0,5.0
2023-08-09,Flat Dumbbell Bench Press,1,6.0,15.0
2023-08-09,Flat Dumbbell Bench Press,1,10.0,15.0
2023-08-09,Front Dumbbell Raise,1,7.0,7.5
2023-08-09,Front Dumbbell Raise,1,7.0,7.5
2023-08-09,Front Dumbbell Raise,1,7.0,7.5
2023-08-09,Incline Dumbbell Bench Press,1,12.0,15.0
2023-08-09,Incline Dumbbell Bench Press,1,10.0,18.0
2023-08-09,Incline Dumbbell Bench Press,1,10.0,18.0
2023-08-09,Seated Machine Fly,1,8.0,45.0
2023-08-09,Seated Machine Fly,1,4.0,35.0
2023-08-09,Seated Machine Fly,1,4.0,45.0
2023-08-09,Seated Machine Fly,1,4.0,55.0
2023-08-09,Seated Machine Fly,1,5.0,35.0
2023-08-09,Seated Machine Fly,1,5.0,45.0
2023-08-09,Seated Machine Fly,1,8.0,35.0
2023-08-09,Shoulder Press Machine,1,10.0,25.0
2023-08-09,Shoulder Press Machine,1,6.0,25.0
2023-08-09,Shoulder Press Machine,1,8.0,15.0
2023-08-09,Tricep Press,1,10.0,65.0
2023-08-09,Tricep Press,1,8.0,55.0
2023-08-09,Tricep Press,1,8.0,65.0
2023-08-09,Tricep Pushdowns,1,12.0,31.5
2023-08-09,Tricep Pushdowns,1,10.0,31.5
2023-08-09,Tricep Pushdowns,1,12.0,36.0
2023-09-09,Barbell Row,1,10.0,50.0
2023-09-09,Barbell Row,1,10.0,50.0
2023-09-09,Barbell Row,1,10.0,50.0
2023-09-09,Barbell Row,1,10.0,40.0
2023-09-09,Barbell Shrug,1,0.0,65.0
2023-09-09,Barbell Shrug,1,0.0,65.0
2023-09-09,Cable Pullover,1,10.0,22.5
2023-09-09,Cable Pullover,1,10.0,27.0
2023-09-09,Dumbbell Concentration Curl,1,0.0,45.0
2023-09-09,Dumbbell Concentration Curl,1,0.0,35.0
2023-09-09,Dumbbell Concentration Curl,1,0.0,45.0
2023-09-09,Dumbbell Curl,1,1.0,12.5
2023-09-09,Dumbbell Curl,1,7.0,7.5
2023-09-09,Dumbbell Curl,1,7.0,5.0
2023-09-09,Dumbbell Curl,1,5.0,10.0
2023-09-09,Dumbbell Hammer Curl,1,8.0,10.0
2023-09-09,Dumbbell Hammer Curl,1,12.0,7.5
2023-09-09,Dumbbell Hammer Curl,1,7.0,5.0
2023-09-09,Dumbbell Shrugs,1,0.0,20.0
2023-09-09,Dumbbell Shrugs,1,0.0,20.0
2023-09-09,Dumbbell Shrugs,1,0.0,12.5
2023-09-09,Dumbell Waiter Curls,1,10.0,12.5
2023-09-09,Dumbell Waiter Curls,1,0.0,15.0
2023-09-09,EZ-Bar Curl,1,6.0,15.0
2023-09-09,EZ-Bar Curl,1,6.0,15.0
2023-09-09,EZ-Bar Curl,1,6.0,15.0
2023-09-09,Isometric Holds,1,5.0,10.0
2023-09-09,Isometric Holds,1,5.0,7.5
2023-09-09,Isometric Holds,1,5.0,5.0
2023-09-09,Lat Pulldown,1,10.0,45.0
2023-09-09,Lat Pulldown,1,8.0,65.0
2023-09-09,Lat Pulldown,1,8.0,55.0
2023-09-09,Lat Pulldown,1,12.0,55.0
2023-09-09,Machine Row,1,15.0,45.0
2023-09-09,Machine Row,1,10.0,55.0
2023-09-09,Machine Row,1,15.0,45.0
2023-09-09,Seated Cable Row,1,15.0,57.0
2023-09-09,Seated Cable Row,1,15.0,57.0
2023-09-09,Seated Cable Row,1,15.0,64.0
2023-09-09,Seated Machine Curl,1,10.0,35.0
2023-10-09,Barbell Squat,1,8.0,50.0
2023-10-09,Barbell Squat,1,10.0,50.0
2023-10-09,Barbell Squat,1,12.0,50.0
2023-10-09,Dumbell Alternate Reverse Lunges,1,0.0,15.0
2023-10-09,Dumbell Alternate Reverse Lunges,1,10.0,15.0
2023-10-09,Dumbell Alternate Reverse Lunges,1,10.0,15.0
2023-10-09,Leg Extension Machine,1,12.0,55.0
2023-10-09,Leg Extension Machine,1,10.0,45.0
2023-10-09,Leg Press,1,10.0,70.0
2023-10-09,Leg Press,1,10.0,70.0
2023-10-09,Leg Press,1,12.0,70.0
2023-10-09,Seated Calf Raise Machine,1,15.0,20.0
2023-10-09,Seated Calf Raise Machine,1,20.0,20.0
2023-10-09,Seated Leg Curl Machine,1,10.0,65.0
2023-10-09,Seated Leg Curl Machine,1,12.0,55.0
2023-12-09,Chest Press,1,8.0,35.0
2023-12-09,Chest Press,1,4.0,55.0
2023-12-09,Chest Press,1,5.0,45.0
2023-12-09,Chest Press,1,8.0,45.0
2023-12-09,Chest Press,1,8.0,35.0
2023-12-09,Decline Barbell Bench Press,1,10.0,40.0
2023-12-09,Dumbbell Side Lateral Raise,1,15.0,5.5
2023-12-09,Dumbbell Side Lateral Raise,1,12.0,5.0
2023-12-09,Dumbbell Side Lateral Raise,1,10.0,5.0
2023-12-09,Flat Dumbbell Bench Press,1,6.0,15.0
2023-12-09,Flat Dumbbell Bench Press,1,10.0,15.0
2023-12-09,Flat Dumbbell Bench Press,1,8.0,15.0
2023-12-09,Front Dumbbell Raise,1,7.0,7.5
2023-12-09,Front Dumbbell Raise,1,7.0,7.5
2023-12-09,Front Dumbbell Raise,1,7.0,7.5
2023-12-09,Incline Dumbbell Bench Press,1,12.0,15.0
2023-12-09,Incline Dumbbell Bench Press,1,10.0,18.0
2023-12-09,Incline Dumbbell Bench Press,1,10.0,18.0
2023-12-09,Seated Machine Fly,1,4.0,35.0
2023-12-09,Seated Machine Fly,1,4.0,45.0
2023-12-09,Seated Machine Fly,1,4.0,55.0
2023-12-09,Seated Machine Fly,1,5.0,35.0
2023-12-09,Seated Machine Fly,1,5.0,45.0
2023-12-09,Seated Machine Fly,1,8.0,35.0
2023-12-09,Seated Machine Fly,1,8.0,45.0
2023-12-09,Shoulder Press Machine,1,6.0,25.0
2023-12-09,Shoulder Press Machine,1,8.0,15.0
2023-12-09,Shoulder Press Machine,1,10.0,25.0
2023-12-09,Tricep Press,1,10.0,65.0
2023-12-09,Tricep Press,1,10.0,55.0
2023-12-09,Tricep Press,1,8.0,65.0
2023-12-09,Tricep Pushdowns,1,12.0,31.5
2023-12-09,Tricep Pushdowns,1,10.0,31.5
2023-12-09,Tricep Pushdowns,1,10.0,31.5
2023-12-09,Tricep Pushdowns,1,10.0,27.0
2023-09-13,Barbell Row,1,10.0,50.0
2023-09-13,Barbell Row,1,10.0,50.0
2023-09-13,Barbell Row,1,10.0,50.0
2023-09-13,Barbell Row,1,10.0,40.0
2023-09-13,Chest Supported Dumbbell Rows,1,10.0,20.0
2023-09-13,Chest Supported Dumbbell Rows,1,8.0,20.0
2023-09-13,Dumbbell Concentration Curl,1,0.0,35.0
2023-09-13,Dumbbell Concentration Curl,1,0.0,45.0
2023-09-13,Dumbbell Concentration Curl,1,0.0,45.0
2023-09-13,Dumbbell Curl,1,5.0,12.5
2023-09-13,Dumbbell Curl,1,5.0,10.0
2023-09-13,Dumbbell Curl,1,8.0,7.5
2023-09-13,Dumbbell Curl,1,15.0,5.0
2023-09-13,Dumbbell Curl,1,15.0,5.0
2023-09-13,Dumbbell Hammer Curl,1,12.0,7.5
2023-09-13,Dumbbell Hammer Curl,1,7.0,5.0
2023-09-13,Dumbbell Hammer Curl,1,8.0,10.0
2023-09-13,Dumbbell Shrugs,1,0.0,20.0
2023-09-13,Dumbbell Shrugs,1,0.0,20.0
2023-09-13,Dumbbell Shrugs,1,0.0,12.5
2023-09-13,Dumbell Waiter Curls,1,0.0,12.5
2023-09-13,Dumbell Waiter Curls,1,0.0,15.0
2023-09-13,EZ-Bar Curl,1,0.0,15.0
2023-09-13,EZ-Bar Curl,1,6.0,15.0
2023-09-13,EZ-Bar Curl,1,0.0,15.0
2023-09-13,Isometric Holds,1,5.0,7.5
2023-09-13,Isometric Holds,1,12.0,2.5
2023-09-13,Isometric Holds,1,5.0,10.0
2023-09-13,Isometric Holds,1,8.0,5.0
2023-09-13,Lat Pulldown,1,12.0,80.0
2023-09-13,Lat Pulldown,1,10.0,90.0
2023-09-13,Lat Pulldown,1,10.0,90.0
2023-09-13,Lat Pulldown,1,6.0,80.0
2023-09-13,Seated Cable Row,1,15.0,57.0
2023-09-13,Seated Cable Row,1,15.0,64.0
2023-09-13,Seated Cable Row,1,15.0,57.0
2023-09-16,Cable Overhead Triceps Extension,1,12.0,60.0
2023-09-16,Cable Overhead Triceps Extension,1,10.0,60.0
2023-09-16,Decline Dumbbell Bench Press,1,10.0,12.5
2023-09-16,Decline Dumbbell Bench Press,1,8.0,12.5
2023-09-16,Decline Dumbbell Bench Press,1,12.0,12.5
2023-09-16,Dumbbell Side Lateral Raise,1,6.0,5.0
2023-09-16,Dumbbell Side Lateral Raise,1,10.0,5.0
2023-09-16,Dumbbell Side Lateral Raise,1,15.0,5.0
2023-09-16,Dumbbell Side Lateral Raise,1,15.0,5.0
2023-09-16,Dumbbell Tricep Kickback,1,0.0,7.5
2023-09-16,Dumbbell Tricep Kickback,1,0.0,5.0
2023-09-16,Dumbbell Tricep Kickback,1,0.0,2.5
2023-09-16,Flat Barbell Bench Press,1,0.0,70.0
2023-09-16,Flat Barbell Bench Press,1,0.0,70.0
2023-09-16,Flat Barbell Bench Press,1,0.0,65.0
2023-09-16,Flat Dumbbell Bench Press,1,8.0,20.0
2023-09-16,Front Dumbbell Raise,1,7.0,7.5
2023-09-16,Front Dumbbell Raise,1,7.0,7.5
2023-09-16,Front Dumbbell Raise,1,7.0,7.5
2023-09-16,Hi-to-Low Crossover,1,10.0,60.0
2023-09-16,Hi-to-Low Crossover,1,0.0,60.0
2023-09-16,Hip Huggers,1,15.0,12.5
2023-09-16,Hip Huggers,1,12.0,12.5
2023-09-16,Incline Dumbbell Bench Press,1,12.0,20.0
2023-09-16,Incline Dumbbell Bench Press,1,10.0,20.0
2023-09-16,Incline Dumbbell Bench Press,1,8.0,20.0
2023-09-16,Incline Dumbbell Bench Press,1,6.0,12.5
2023-09-16,Incline Dumbbell Fly,1,0.0,12.5
2023-09-16,Incline Dumbbell Fly,1,0.0,10.0
2023-09-16,Pec Deck Machine,1,12.0,90.0
2023-09-16,Pec Deck Machine,1,8.0,100.0
2023-09-16,Pec Deck Machine,1,10.0,90.0
2023-09-16,Single Arm Cable Chest Fly,1,0.0,40.0
2023-09-16,Single Arm Cable Chest Fly,1,0.0,30.0
2023-09-16,Tricep Pushdowns,1,12.0,70.0
2023-09-16,Tricep Pushdowns,1,10.0,70.0
2023-09-16,Tricep Pushdowns,1,8.0,70.0
2023-09-17,Barbell Row,1,12.0,60.0
2023-09-17,Barbell Row,1,10.0,65.0
2023-09-17,Barbell Row,1,12.0,50.0
2023-09-17,Barbell Row,1,8.0,60.0
2023-09-17,Barbell Shrug,1,20.0,60.0
2023-09-17,Barbell Shrug,1,20.0,50.0
2023-09-17,Cable Pullover,1,10.0,36.0
2023-09-17,Cable Pullover,1,10.0,36.0
2023-09-17,Dumbbell Concentration Curl,1,8.0,7.5
2023-09-17,Dumbbell Concentration Curl,1,4.0,10.0
2023-09-17,Dumbbell Curl,1,13.0,7.5
2023-09-17,Dumbbell Curl,1,6.0,12.5
2023-09-17,Dumbbell Curl,1,7.0,10.0
2023-09-17,Dumbbell Curl,1,8.0,5.0
2023-09-17,Dumbbell Hammer Curl,1,7.0,10.0
2023-09-17,Dumbbell Hammer Curl,1,7.0,7.5
2023-09-17,Dumbbell Hammer Curl,1,7.0,5.0
2023-09-17,Dumbell Waiter Curls,1,7.0,20.0
2023-09-17,EZ-Bar Curl,1,8.0,15.0
2023-09-17,EZ-Bar Curl,1,6.0,15.0
2023-09-17,EZ-Bar Curl,1,6.0,15.0
2023-09-17,Isometric Holds,1,5.0,10.0
2023-09-17,Isometric Holds,1,5.0,7.5
2023-09-17,Isometric Holds,1,5.0,5.0
2023-09-17,Lat Pulldown,1,12.0,90.0
2023-09-17,Lat Pulldown,1,10.0,90.0
2023-09-17,Lat Pulldown,1,15.0,70.0
2023-09-17,Lat Pulldown,1,6.0,100.0
2023-09-17,Machine Row,1,0.0,55.0
2023-09-17,Machine Row,1,0.0,45.0
2023-09-17,Machine Row,1,0.0,55.0
2023-09-17,Seated Cable Row,1,20.0,110.0
2023-09-17,Seated Cable Row,1,20.0,110.0
2023-09-17,Single Arm Cable Pulldown,1,10.0,60.0
2023-09-17,Single Arm Cable Pulldown,1,10.0,70.0
2023-09-17,Underhand Lat Pulldown,1,12.0,55.0
2023-09-17,Underhand Lat Pulldown,1,10.0,55.0
2023-09-17,Underhand Lat Pulldown,1,8.0,55.0
2023-09-18,Barbell Squat,1,10.0,60.0
2023-09-18,Barbell Squat,1,10.0,50.0
2023-09-18,Barbell Squat,1,12.0,50.0
2023-09-18,Dumbell Alternate Reverse Lunges,1,10.0,15.0
2023-09-18,Dumbell Alternate Reverse Lunges,1,10.0,15.0
2023-09-18,Dumbell Alternate Reverse Lunges,1,0.0,15.0
2023-09-18,Leg Extension Machine,1,10.0,35.0
2023-09-18,Leg Extension Machine,1,10.0,55.0
2023-09-18,Leg Extension Machine,1,12.0,55.0
2023-09-18,Leg Press,1,12.0,70.0
2023-09-18,Leg Press,1,12.0,80.0
2023-09-18,Leg Press,1,10.0,80.0
2023-09-18,Seated Calf Raise Machine,1,10.0,25.0
2023-09-18,Seated Calf Raise Machine,1,0.0,15.0
2023-09-18,Seated Calf Raise Machine,1,10.0,25.0
2023-09-18,Seated Leg Curl Machine,1,12.0,65.0
2023-09-18,Seated Leg Curl Machine,1,10.0,65.0
2023-09-18,Seated Leg Curl Machine,1,12.0,45.0
2023-09-20,Cable Overhead Triceps Extension,1,12.0,60.0
2023-09-20,Cable Overhead Triceps Extension,1,10.0,60.0
2023-09-20,Decline Dumbbell Bench Press,1,10.0,12.5
2023-09-20,Decline Dumbbell Bench Press,1,8.0,20.0
2023-09-20,Decline Dumbbell Bench Press,1,12.0,12.5
2023-09-20,Dumbbell Side Lateral Raise,1,15.0,5.0
2023-09-20,Dumbbell Side Lateral Raise,1,15.0,5.0
2023-09-20,Dumbbell Side Lateral Raise,1,15.0,5.0
2023-09-20,Dumbbell Side Lateral Raise,1,6.0,5.0
2023-09-20,Dumbbell Tricep Kickback,1,10.0,5.0
2023-09-20,Dumbbell Tricep Kickback,1,10.0,2.5
2023-09-20,Dumbbell Tricep Kickback,1,0.0,7.5
2023-09-20,Flat Barbell Bench Press,1,6.0,60.0
2023-09-20,Flat Barbell Bench Press,1,8.0,50.0
2023-09-20,Flat Barbell Bench Press,1,0.0,70.0
2023-09-20,Front Dumbbell Raise,1,7.0,7.5
2023-09-20,Front Dumbbell Raise,1,10.0,7.5
2023-09-20,Front Dumbbell Raise,1,7.0,7.5
2023-09-20,Hi-to-Low Crossover,1,8.0,70.0
2023-09-20,Hi-to-Low Crossover,1,10.0,60.0
2023-09-20,Hi-to-Low Crossover,1,8.0,60.0
2023-09-20,Hip Huggers,1,15.0,12.5
2023-09-20,Hip Huggers,1,20.0,12.5
2023-09-20,Incline Dumbbell Bench Press,1,12.0,20.0
2023-09-20,Incline Dumbbell Bench Press,1,10.0,20.0
2023-09-20,Incline Dumbbell Bench Press,1,8.0,20.0
2023-09-20,Incline Dumbbell Bench Press,1,10.0,12.5
2023-09-20,Incline Dumbbell Fly,1,0.0,12.5
2023-09-20,Incline Dumbbell Fly,1,0.0,10.0
2023-09-20,Pec Deck Machine,1,12.0,100.0
2023-09-20,Pec Deck Machine,1,8.0,100.0
2023-09-20,Pec Deck Machine,1,10.0,100.0
2023-09-20,Single Arm Cable Chest Fly,1,10.0,40.0
2023-09-20,Single Arm Cable Chest Fly,1,10.0,30.0
2023-09-20,Tricep Pushdowns,1,8.0,50.0
2023-09-20,Tricep Pushdowns,1,10.0,70.0
2023-09-20,Tricep Pushdowns,1,12.0,70.0
2023-09-21,Barbell Row,1,12.0,60.0
2023-09-21,Barbell Row,1,10.0,70.0
2023-09-21,Barbell Row,1,12.0,60.0
2023-09-21,Barbell Row,1,8.0,70.0
2023-09-21,Barbell Shrug,1,20.0,60.0
2023-09-21,Cable Pullover,1,10.0,80.0
2023-09-21,Cable Pullover,1,10.0,80.0
2023-09-21,Dumbbell Concentration Curl,1,7.0,10.0
2023-09-21,Dumbbell Concentration Curl,1,8.0,7.5
2023-09-21,Dumbbell Curl,1,12.0,5.0
2023-09-21,Dumbbell Curl,1,8.0,10.0
2023-09-21,Dumbbell Curl,1,12.0,7.5
2023-09-21,Dumbbell Curl,1,8.0,12.5
2023-09-21,Dumbbell Hammer Curl,1,7.0,7.5
2023-09-21,Dumbbell Hammer Curl,1,7.0,5.0
2023-09-21,Dumbbell Hammer Curl,1,7.0,10.0
2023-09-21,Dumbell Waiter Curls,1,7.0,20.0
2023-09-21,EZ-Bar Curl,1,6.0,15.0
2023-09-21,EZ-Bar Curl,1,6.0,15.0
2023-09-21,EZ-Bar Curl,1,8.0,15.0
2023-09-21,Isometric Holds,1,5.0,10.0
2023-09-21,Isometric Holds,1,5.0,7.5
2023-09-21,Isometric Holds,1,5.0,5.0
2023-09-21,Lat Pulldown,1,12.0,90.0
2023-09-21,Lat Pulldown,1,10.0,90.0
2023-09-21,Lat Pulldown,1,8.0,90.0
2023-09-21,Lat Pulldown,1,10.0,70.0
2023-09-21,Lat Pulldown,1,8.0,100.0
2023-09-21,Seated Cable Row,1,20.0,110.0
2023-09-21,Seated Cable Row,1,20.0,110.0
2023-09-21,Single Arm Cable Pulldown,1,10.0,70.0
2023-09-21,Single Arm Cable Pulldown,1,10.0,70.0
2023-09-21,Underhand Lat Pulldown,1,12.0,80.0
2023-09-21,Underhand Lat Pulldown,1,10.0,90.0
2023-09-21,Underhand Lat Pulldown,1,8.0,90.0
2023-09-22,Barbell Squat,1,10.0,60.0
2023-09-22,Barbell Squat,1,10.0,60.0
2023-09-22,Barbell Squat,1,12.0,50.0
2023-09-22,Dumbell Alternate Reverse Lunges,1,10.0,15.0
2023-09-22,Dumbell Alternate Reverse Lunges,1,10.0,15.0
2023-09-22,Dumbell Alternate Reverse Lunges,1,0.0,15.0
2023-09-22,Leg Extension Machine,1,5.0,35.0
2023-09-22,Leg Extension Machine,1,10.0,65.0
2023-09-22,Leg Extension Machine,1,12.0,55.0
2023-09-22,Leg Extension Machine,1,12.0,65.0
2023-09-22,Leg Press,1,12.0,90.0
2023-09-22,Leg Press,1,12.0,80.0
2023-09-22,Leg Press,1,12.0,90.0
2023-09-22,Seated Calf Raise Machine,1,10.0,10.0
2023-09-22,Seated Calf Raise Machine,1,10.0,25.0
2023-09-22,Seated Calf Raise Machine,1,15.0,25.0
2023-09-22,Seated Leg Curl Machine,1,12.0,65.0
2023-09-22,Seated Leg Curl Machine,1,10.0,65.0
2023-09-22,Seated Leg Curl Machine,1,10.0,55.0
2023-09-22,Seated Leg Curl Machine,1,5.0,35.0
2023-09-22,Seated Leg Curl Machine,1,5.0,45.0
2023-09-24,Barbell Row,1,12.0,60.0
2023-09-24,Barbell Row,1,10.0,70.0
2023-09-24,Barbell Row,1,8.0,70.0
2023-09-24,Barbell Row,1,12.0,60.0
2023-09-24,Barbell Shrug,1,20.0,60.0
2023-09-24,Cable Pullover,1,10.0,80.0
2023-09-24,Cable Pullover,1,10.0,80.0
2023-09-24,Chest Supported Dumbbell Rows,1,10.0,20.0
2023-09-24,Dumbbell Concentration Curl,1,7.0,10.0
